0.02125  0.00125  -0.00298202  -2.71219e-06  0.0537222
0.02175  0.00125  -0.00311747  -1.33617e-06  0.0536772
0.02225  0.00125  -0.00325395  -2.11597e-07  0.0536616
0.02275  0.00125  -0.00339131  6.64927e-07  0.0536757
0.02325  0.00125  -0.00352942  1.2966e-06  0.0537198
0.02375  0.00125  -0.00366815  1.6864e-06  0.0537943
0.02425  0.00125  -0.00380735  1.83713e-06  0.0538992
0.02475  0.00125  -0.00394691  1.75135e-06  0.054035
0.02525  0.00125  -0.00408668  1.43141e-06  0.0542017
0.02575  0.00125  -0.00422656  8.79475e-07  0.0543995
